time,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2011-03-01T00:00:00.000Z,5342,130,897570,6904.384615,3.30736791,4785796.096,1447010.502,55589.51813,1.23E-04,1.06E-04,0,0,0.33085377,0.284607336,6500,42.6444023,5591.436002,6500,5591.436002,11.04576404,135.2157603,1,0.860220923,,93.04459185,5563450,2697,5055,503672.7185,433269.811,204.8105691,176.1823369,1.3,1.1182872,1035317.427,890601.7129,8.33E-02,8.51E-02,7.73E-02
2011-03-02T00:00:00.000Z,3528,168,612041,3643.10119,3.49041718,5132213.717,1470372.581,55589.51813,2.60E-04,2.40E-04,0,0,0.4578,0.421678157,8400,55.02660696,7737.213892,8400,7737.213892,15.18847803,125.8651277,1,0.921096892,,78.98190991,5571850,1758,3219,366847.158,337901.777,756.3543771,696.6756659,1.45,1.335590493,2434704.74,2242598.968,8.34E-02,8.48E-02,7.75E-02
2011-03-03T00:00:00.000Z,4893,186,938450,5045.430108,3.54374526,5245722.885,1480276.516,55589.51813,2.33E-03,2.19E-03,0,0,7.0163,6.59462037,9300,60.82079858,8741.07,9300,8741.07,31.78869055,120.8621193,1,0.9399,,32.72932231,5581150,3011,5713,175570.302,165018.5268,52.633212,49.46995596,0.61,0.573339,300693.5402,282621.8584,8.33E-02,8.36E-02,7.75E-02
2011-03-04T00:00:00.000Z,3311,221,694781,3143.80543,3.51047928,5251486.175,1495945.64,55589.51813,4.02E-04,3.78E-04,0,0,0.7108,0.667493361,11050,72.12277816,10376.76089,11050,10376.76089,48.3965766,113.4919674,1,0.939073383,,24.21515662,5592200,1767,3195,115549.4953,108509.4555,71.55456362,67.19498616,1.94,1.821802364,228616.8308,214687.9808,8.33E-02,6.50E-02,7.75E-02
2011-03-05T00:00:00.000Z,3547,277,832099,3003.967509,3.33929564,5051611.655,1512777.604,55589.51813,1.42E-03,1.28E-03,0,0,2.47320002,2.228600538,13850,90.17490033,12480.235,13850,12480.235,82.35032053,112.9809931,1,0.9011,,30.83192713,5606050,1738,3137,68075.6306,61342.95073,40.82955117,36.79150856,1.97,1.775167,128082.302,115414.9624,8.34E-02,6.56E-02,7.78E-02
2011-03-06T00:00:00.000Z,3340,274,650741,2374.967153,3.34643009,5101837.249,1524561.133,55589.51813,2.93E-03,2.66E-03,0,0,5.2014,4.722042131,13700,88.98082655,12437.41631,13700,12437.41631,79.62414,109.2047266,1,0.907840607,,9.101817029,5619750,1775,3267,70578.4703,64074.00129,56.28900331,51.10144291,1.26,1.143879164,183896.1738,166948.414,8.34E-02,6.48E-02,7.78E-02
2011-03-07T00:00:00.000Z,3410,211,639046,3028.654028,3.25302179,4981526.01,1531353.411,55589.51813,3.45E-03,3.05E-03,0,0,5.92707488,5.244103809,10550,68.39333606,9334.333766,10550,9334.333766,57.43033975,106.7210382,1,0.884770973,,-3.739023753,5630300,1719,3161,98037.03102,86740.31934,64.10357596,56.71698328,2,1.769541946,202631.4036,179282.3841,8.35E-02,5.88E-02,7.80E-02
2011-03-08T00:00:00.000Z,3893,187,837786,4480.139037,3.20719877,4949265.841,1543174.027,55589.51813,1.78E-03,1.57E-03,0,0,4.05000002,3.554214668,9350,60.51350704,8205.409132,9350,8205.409132,62.06281568,103.6860704,1,0.877583864,,-3.555502064,5639650,2270,4281,90870.03124,79746.07317,44.5565595,39.10211767,3.22,2.825820043,190746.6312,167396.1658,8.35E-02,5.48E-02,7.80E-02
2011-03-09T00:00:00.000Z,3353,160,628453,3927.83125,3.15650171,4891269.224,1549585.484,63315.68108,1.92E-03,1.66E-03,0,0,3.17779297,2.752196215,8000,51.70292068,6928.572732,8000,6928.572732,76.95485868,101.7806385,1,0.866071591,,-3.307922538,5647650,1653,3093,73389.12834,63560.23918,78.79957711,68.24607516,5.62,4.867322344,243727.092,211085.1105,8.35E-02,5.48E-02,7.78E-02
2011-03-10T00:00:00.000Z,2916,110,550930,5008.454545,3.12691908,4861709,1554792.075,76192.61935,2.00E-03,1.72E-03,0,0,3.18833744,2.741970198,5500,35.51117519,4730,5500,4730,29.51123169,104.9105978,1,0.86,,0.290883416,5653150,1596,2961,191559.27,164740.9722,141.7212499,121.8802749,2,1.72,419636.6211,360887.4941,8.35E-02,5.47E-02,7.78E-02
2011-03-11T00:00:00.000Z,3072,130,624005,4800.038462,3.33190183,5210671.719,1563873.123,76192.61935,3.27E-03,3.01E-03,0,0,5.61222915,5.16701275,6500,41.91955333,5984.357013,6500,5984.357013,76.91751409,99.115684,1,0.92067031,,-13.39010999,5659650,1718,3070,73580.77113,67743.63134,54.66285606,50.32646862,3,2.762010929,167814.9681,154502.2587,8.36E-02,5.59E-02,7.81E-02
2011-03-12T00:00:00.000Z,3286,140,872889,6234.921429,3.15410151,4986652,1581005.553,76192.61935,5.35E-04,4.71E-04,0,0,1.53693618,1.352503838,7000,45.08836791,6160,7000,6160,72.17446402,101.9724964,1,0.88,,-6.312179144,5666650,2872,4345,78513.22593,69091.63882,35.89059602,31.5837245,0.92,0.8096,155944.6397,137231.2829,8.36E-02,5.31E-02,7.85E-02
2011-03-13T00:00:00.000Z,2864,117,807151,6898.726496,3.26545278,5206308.498,1594360.371,76192.61935,7.44E-04,6.82E-04,0,0,1.89539295,1.739621053,5850,37.6421331,5369.220752,5850,5369.220752,38.12645171,96.89329408,1,0.917815513,,-15.32910882,5672500,2549,3852,148781.22,136553.7118,62.7907766,57.63034884,0.82,0.752608721,241870.0715,221992.1038,8.36E-02,5.34E-02,7.85E-02
2011-03-14T00:00:00.000Z,2899,112,826565,7380.044643,3.14260162,5067647.469,1612564.393,76192.61935,7.10E-04,6.34E-04,0,0,1.80522325,1.611143698,5600,35.99795706,4997.944,5600,4997.944,46.22333631,95.0158805,1,0.89249,,-17.12967448,5678100,2543,3627,122840.5488,109633.9614,47.6582145,42.53447986,0.4,0.356996,172856.344,154272.5584,8.37E-02,5.16E-02,7.86E-02
2011-03-15T00:00:00.000Z,3265,112,918456,8200.5,3.12918959,5080801.084,1623679.529,76192.61935,6.10E-04,5.45E-04,0,0,1.66139999,1.485166858,5600,35.96248922,5005.979568,5600,5005.979568,81.52860391,91.7864609,1,0.893924923,,-16.92952381,5683700,2725,4374,69714.18284,62319.24552,27.39757203,24.49137246,0.9,0.804532431,119836.98,107125.2631,8.36E-02,5.14E-02,7.85E-02
2011-03-16T00:00:00.000Z,3221,136,982930,7227.426471,3.01850991,4963481.72,1644348.326,76192.61935,5.62E-04,4.90E-04,0,0,1.8,1.570032,6800,43.61655391,5931.232,6800,5931.232,62.5983448,88.39865867,1,0.87224,,-20.44844645,5690500,3202,4597,90904.95951,79290.94189,32.94844783,28.73895413,0.27,0.2355048,151464.0147,132112.9721,8.37E-02,5.13E-02,7.35E-02
2011-03-17T00:00:00.000Z,3133,141,906748,6430.836879,2.92887302,4849821.026,1655865.922,76192.61935,4.46E-04,3.79E-04,0,0,1.36939294,1.165643245,7050,45.1641495,6001.042243,7050,6001.042243,59.58862159,84.56382588,1,0.851211666,,-21.38857143,5697550,3073,4534,95614.7306,81388.3741,35.47284261,30.19489745,0.5,0.425605833,160833.8684,136903.665,8.37E-02,5.12E-02,7.34E-02
2011-03-18T00:00:00.000Z,3336,120,847565,7063.041667,2.83647334,4707824.241,1659745.636,76192.61935,5.33E-04,4.40E-04,0,0,1.40139999,1.15674358,6000,38.39713862,4952.52,6000,4952.52,64.32088187,81.22485464,1,0.82542,,-22.26724586,5703550,2631,4207,88673.38,73192.78132,42.96027165,35.46026743,1.12,0.9244704,180733.8628,149181.3451,8.37E-02,5.13E-02,7.36E-02
2011-03-19T00:00:00.000Z,2955,115,882343,7672.547826,2.75046575,4578625.707,1664672.867,76192.61935,4.09E-04,3.28E-04,0,0,1.18779295,0.952561494,5750,36.76019827,4611.265446,5750,4611.265446,90.65211313,77.03397235,1,0.801959208,,-26.43687516,5709300,2901,4250,62980.33,50507.65557,25.47411765,20.42920321,0.58,0.465136341,108265,86824.11366,8.38E-02,5.15E-02,7.23E-02
2011-03-20T00:00:00.000Z,4447,137,1347866,9838.437956,2.61999876,4372854.75,1669029.32,76192.61935,6.75E-04,5.17E-04,0,0,2.5170787,1.925565206,6850,43.74010479,5240.25,6850,5240.25,96.38204225,74.25276145,1,0.765,,-17.51542118,5716150,3728,6573,59307.20979,45370.01549,21.13517825,16.16841136,1.36,1.0404,138921.5266,106274.9679,8.39E-02,5.18E-02,7.09E-02
2011-03-21T00:00:00.000Z,4824,148,1614564,10909.21622,2.53450926,4244012.325,1674490.757,76192.61935,1.60E-03,1.19E-03,0,0,9.24789295,6.857312622,7400,47.1909916,5487.1,7400,5487.1,57.85363334,75.16789182,1,0.7415,,-19.6030302,5723550,5783,8217,98931.55658,73357.74921,21.22513155,15.73843505,5.00E-02,3.71E-02,174406.906,129322.7208,8.40E-02,4.53E-02,7.11E-02
2011-03-22T00:00:00.000Z,3967,119,754951,6344.12605,2.58621235,4348518.615,1681423.654,76192.61935,4.98E-03,3.78E-03,0,0,11.0502,8.386770294,5950,37.90470373,4515.8715,5950,4515.8715,49.99634639,78.90221789,1,0.75897,,-6.458925687,5729500,2220,4097,114598.374,86976.72789,48.43148868,36.75804696,6.78,5.1458166,198423.8091,150597.7184,8.39E-02,4.45E-02,6.58E-02
2011-03-23T00:00:00.000Z,6561,157,1378218,8778.458599,2.74788838,4642263.685,1689393.109,76192.61935,4.02E-03,3.25E-03,0,0,16.9935627,13.75000636,7850,49.94030345,6351.672799,7850,6351.672799,68.43510381,81.90915259,1,0.809130293,,1.670668807,5737350,4225,7406,83836.36,67834.53852,31.98508237,25.88009906,1.03,0.833404202,236881.52,191668.0136,8.40E-02,4.37E-02,6.57E-02
2011-03-24T00:00:00.000Z,4450,152,802268,5278.078947,2.85152717,4881541.465,1711904.243,76192.61935,4.13E-03,3.51E-03,0,0,8.41023194,7.146258182,7600,48.28588586,6457.796,7600,6457.796,46.7467656,82.62747744,1,0.84971,,-0.532176904,5744950,2036,4409,122895.1335,104425.2239,58.77168466,49.93888817,2.58,2.1922518,259124.3577,220180.558,8.40E-02,4.42E-02,6.57E-02
2011-03-25T00:00:00.000Z,4172,173,754848,4363.283237,2.91585752,5019293.151,1721378.055,69394.8271,2.83E-03,2.47E-03,0,0,5.1827,4.521254626,8650,54.87433954,7546.038265,8650,7546.038265,94.10406992,83.08871489,1,0.872374366,,-1.803333333,5753600,1829,4165,61140.82,53337.68408,69.67347928,60.7813573,2.01,1.753472475,290190.0412,253154.3532,8.40E-02,4.35E-02,6.57E-02
2011-03-26T00:00:00.000Z,4838,138,1113149,8066.297101,2.92300448,5090957.085,1741686.376,68977.78463,1.39E-03,1.23E-03,0,0,4.4501,3.932864877,6900,43.72016318,6098.013,6900,6098.013,45.18717203,79.00438694,1,0.88377,,-13.53714557,5760500,3192,6121,127480.8699,112663.7684,50.3685769,44.51423721,1.04,0.9191208,308306.0592,272471.6459,8.40E-02,4.33E-02,6.52E-02
2011-03-27T00:00:00.000Z,4933,143,977630,6836.573427,2.81691369,4932494.28,1751027.833,68977.78463,2.73E-03,2.34E-03,0,0,6.4002327,5.473479005,7150,45.24806464,6114.68,7150,6114.68,96.66664909,75.53269107,1,0.8552,,-10.12975444,5767650,2343,5057,59665.35568,51025.81218,29.33261196,25.08524975,1.05,0.89796,148335.0187,126856.108,8.41E-02,3.98E-02,6.53E-02
2011-03-28T00:00:00.000Z,5444,168,1118278,6656.416667,2.70083738,4747913.1,1757941.123,68977.78463,1.44E-03,1.19E-03,0,0,4.3,3.5346,8400,53.08125795,6904.8,8400,6904.8,98.29392761,72.64488766,1,0.822,,-17.04170143,5776050,2977,6013,58763.04,48303.21888,22.38248464,18.39840237,0.88,0.72336,134585.8801,110629.5935,8.42E-02,3.79E-02,6.57E-02
2011-03-29T00:00:00.000Z,4473,163,863253,5296.030675,2.60637335,4596938.002,1763729.666,68977.78463,1.47E-03,1.17E-03,0,0,3.48010001,2.765776423,8150,51.4288925,6477.135077,8150,6477.135077,120.498569,72.36946055,1,0.7947405,,-11.45467931,5784200,2373,5123,48002.2298,38149.31613,21.4286041,17.03017954,1.17,0.929846385,109778.7388,87245.60978,8.43E-02,3.71E-02,6.59E-02
2011-03-30T00:00:00.000Z,3574,156,639742,4100.910256,2.59561507,4590217.581,1768450.813,68977.78463,2.64E-03,2.09E-03,0,0,4.0509,3.210378522,7800,49.15400552,6181.577544,7800,6181.577544,86.45302967,71.67249452,1,0.792509942,,-8.197267634,5792000,1537,3438,66995.917,53094.93027,35.05581517,27.78208203,1.7,1.347266901,120521.8925,95514.79802,8.43E-02,3.52E-02,6.57E-02
2011-03-31T00:00:00.000Z,4121,201,782732,3894.189055,2.57992555,4581915.508,1775987.493,68977.78463,2.07E-03,1.64E-03,0,0,3.91,3.08775168,10050,63.22334347,7936.548437,10050,7936.548437,92.48542833,70.83469794,1,0.789706312,,-14.81786477,5802050,1885,4210,62734.74757,49542.02614,32.18297746,25.41510044,2.02,1.59520675,135490.3351,106997.5729,8.43E-02,3.46E-02,6.56E-02
2011-04-01T00:00:00.000Z,3259,176,609619,3463.744318,2.5569408,4559251.019,1783088.218,68977.78463,2.46E-03,1.93E-03,0,0,3.41,2.6755201,8800,55.27590628,6904.568,8800,6904.568,150.312289,69.70593085,1,0.78461,,-17.63911054,5810850,1387,3233,38658.51582,30331.85809,23.70661805,18.60044959,1.51,1.1847611,76643.49615,60135.25352,8.43E-02,3.19E-02,6.50E-02
2011-04-02T00:00:00.000Z,3350,180,648528,3602.933333,2.52100288,4505204.084,1787068.2,68977.78463,1.75E-03,1.36E-03,0,0,2.84040002,2.198782059,9000,56.44475373,6966.99,9000,6966.99,90.69540861,70.03036466,1,0.77411,,-16.72748756,5819850,1622,3513,64169.18,49674.00393,27.56563459,21.33883339,1.7,1.315987,96838.07432,74963.32171,8.43E-02,3.15E-02,6.40E-02
2011-04-03T00:00:00.000Z,3571,175,612573,3500.417143,2.54097415,4557906.914,1793763.588,68977.78463,2.57E-03,2.01E-03,0,0,4.1491133,3.244565109,8750,54.79446179,6842.4125,8750,6842.4125,167.6600398,69.65387602,1,0.78199,,-13.55010543,5828600,1617,3619,34764.3959,27185.40995,21.84306964,17.08106203,1.26,0.9853074,79050.06902,61816.36347,8.43E-02,3.16E-02,5.13E-02
2011-04-04T00:00:00.000Z,4753,178,843440,4738.426966,2.50580165,4547412.5,1814753.575,68977.78463,2.74E-03,2.14E-03,0,0,6.00815472,4.680352527,8900,55.64882227,6933.1,8900,6933.1,67.48640843,60.33626391,1,0.779,,-25.09698343,5837500,2190,4722,86498.8986,67382.64201,33.35702626,25.98512346,2,1.558,157511.878,122701.753,8.43E-02,3.09E-02,5.12E-02
2011-04-05T00:00:00.000Z,4246,194,750988,3871.072165,2.18561053,3976096,1819215.248,70287.00798,2.67E-03,1.82E-03,0,0,5.0305,3.42074,9700,60.55034888,6596,9700,6596,103.5923593,63.25939559,1,0.68,,-19.10993281,5847200,1881,4153,56444.3173,38382.13576,26.00613874,17.68417434,1.56,1.0608,108003.4942,73442.37605,8.50E-02,3.90E-02,5.39E-02
2011-04-06T00:00:00.000Z,3806,148,652817,4410.925676,2.29724742,4190089.415,1823960.877,82345.64411,2.78E-03,1.99E-03,0,0,4.73030001,3.385437092,7400,46.13466334,5296.119576,7400,5296.119576,118.1206918,65.14806317,1,0.715691835,,-15.67757453,5854600,1701,3631,49564.559,35472.95016,22.83126604,16.34015068,1.8,1.288245302,82900.327,59331.08712,8.50E-02,4.04E-02,5.03E-02
2011-04-07T00:00:00.000Z,3454,147,609335,4145.136054,2.37080997,4337843,1829688.192,82345.64411,1.97E-03,1.46E-03,0,0,3.0302,2.242348,7350,45.76548759,5439,7350,5439,118.7710155,66.1294667,1,0.74,,-12.96331534,5861950,1537,3458,49355.055,36522.7407,31.3888838,23.22777401,1.255,0.9287,108542.7602,80321.64252,8.34E-02,4.11E-02,4.80E-02
2011-04-08T00:00:00.000Z,3674,166,694796,4185.518072,2.40917056,4424994.45,1836729.425,82345.64411,2.63E-03,1.98E-03,0,0,4.2501,3.20372538,8300,51.60768281,6256.54,8300,6256.54,66.6743098,65.29678436,1,0.7538,,-12.79186047,5870250,1617,3680,88043.65605,66367.30793,36.22577466,27.30698894,1.44,1.085472,133310.8508,100489.7193,8.31E-02,4.13E-02,4.81E-02
2011-04-09T00:00:00.000Z,3584,156,624140,4000.897436,2.39250172,4408478.72,1842623.007,82345.64411,2.70E-03,2.02E-03,0,0,4.2,3.149958,7800,48.43442979,5849.922,7800,5849.922,83.17500549,63.53790099,1,0.74999,,-20.26890522,5878050,1556,3512,70670.87,53002.44579,38.87171415,29.1533969,2.06,1.5449794,136517.4601,102386.7299,8.31E-02,4.13E-02,4.81E-02
2011-04-10T00:00:00.000Z,3547,173,666967,3855.300578,2.33864312,4321194.047,1847735.553,82345.64411,3.39E-03,2.49E-03,0,0,5.32368921,3.907910055,8650,53.63361476,6349.623474,8650,6349.623474,130.0257244,63.36025425,1,0.734060517,,-16.68672493,5886700,1572,3531,45273.349,33233.37798,24.03195837,17.64091179,1.48,1.086409566,84856.845,62290.05953,8.31E-02,3.90E-02,4.79E-02
2011-04-11T00:00:00.000Z,4109,163,784064,4810.208589,2.33180061,4321849.484,1853438.694,82345.64411,2.41E-03,1.77E-03,0,0,4.34709964,3.187105751,8150,50.46354021,5975.228088,8150,5975.228088,100.0156473,66.44080029,1,0.733156821,,-16.0927308,5894850,1802,3751,58939.27757,43211.73335,25.22996682,18.49752226,1.9,1.392997959,94637.60555,69384.20599,8.31E-02,3.84E-02,4.59E-02
2011-04-12T00:00:00.000Z,4258,163,902428,5536.368098,2.44343487,4545982.549,1860488.532,82345.64411,2.38E-03,1.83E-03,0,0,4.49552894,3.462069475,8150,50.39386752,6276.428557,8150,6276.428557,78.689659,73.75767306,1,0.770113933,,-3.485573191,5903000,1889,4142,75016.2102,57771.0287,31.86707571,24.54127902,2.01,1.547929006,131993.4276,101649.9777,8.29E-02,3.87E-02,4.63E-02
2011-04-13T00:00:00.000Z,4764,194,964818,4973.28866,2.71772439,5093091.033,1874027.79,82345.64411,2.03E-03,1.75E-03,0,0,4.51059999,3.885347872,9700,59.87958124,8355.401596,9700,8355.401596,76.80828877,79.21761542,1,0.861381608,,4.07138616,5912700,2220,4704,76979.97306,66309.13297,38.29762193,32.98886716,1.25,1.07672701,180152.0136,155179.6311,8.32E-02,4.40E-02,4.76E-02
2011-04-14T00:00:00.000Z,6169,160,1047509,6546.93125,2.91227628,5508145.97,1891354.198,82345.64411,4.70E-03,4.38E-03,0,0,13.70414348,12.74923956,8000,49.31849275,7442.560468,8000,7442.560468,62.67876853,84.17397867,1,0.930320058,,14.4902511,5920700,2913,6077,94461.0135,87878.9756,24.1999935,22.51373937,1.26,1.172203274,147063.3605,136815.9942,8.33E-02,4.63E-02,4.86E-02
2011-04-15T00:00:00.000Z,4150,136,961880,7072.647059,3.0856614,5919377.939,1918349.802,82345.64411,1.35E-03,1.35E-03,0,0,2.529,2.525534679,6800,41.87262758,6790.68241,6800,6790.68241,70.74792743,82.11808048,1,0.998629766,,15.5615197,5927500,1874,3887,83783.3731,83668.57029,32.51633622,32.47178124,2.15,2.147053997,126390.9989,126217.8137,8.33E-02,4.77E-02,4.94E-02
2011-04-16T00:00:00.000Z,5128,173,1009081,5832.83815,3.0173007,5839231.291,1935250.036,82345.64411,2.12E-03,2.08E-03,0,0,3.69088576,3.630625173,8650,53.18682985,8508.772633,8650,8508.772633,48.43412162,85.98043259,1,0.983673137,,26.8000361,5936150,1743,3628,122561.3225,120560.2805,87.23562854,85.81134436,2.995,2.946101045,316490.8603,311323.5573,8.34E-02,4.75E-02,4.94E-02
2011-04-17T00:00:00.000Z,4418,180,843818,4687.877778,3.17471507,6222389.336,1959983.555,82345.64411,1.02E-03,1.07E-03,0,0,2.1526,2.25298189,9000,55.25512392,9419.695722,9000,9419.695722,32.28596179,87.82992615,1,1.046632858,,36.92991948,5945150,2109,4390,184140.4025,192727.3957,296.1923347,310.0046298,1.235,1.29259158,1300284.349,1360920.325,8.34E-02,4.81E-02,5.00E-02
2011-04-18T00:00:00.000Z,5632,148,1105742,7471.22973,3.28188316,6536626.694,1991730.473,89779.52352,1.20E-03,1.31E-03,0,0,3.52510399,3.870994589,7400,45.37551134,8126.103524,7400,8126.103524,61.36231809,90.87400827,1,1.098122098,,50.25272046,5952550,2947,5916,97006.60251,106525.0939,21.6203337,23.7417662,0.51,0.56004227,127905.8941,140456.2888,8.33E-02,4.82E-02,5.03E-02
2011-04-19T00:00:00.000Z,6311,154,1259116,8176.077922,3.38166318,6850909.895,2025899.547,92347.59095,1.62E-03,1.87E-03,0,0,5.52128213,6.346345602,7700,47.15406233,8850.636499,7700,8850.636499,13.53415573,87.29599767,1,1.149433312,,59.83307093,5960250,3399,6659,440385.8,506194.1084,393.7786065,452.6222477,1.39,1.597712303,2622171.741,3014011.547,8.34E-02,4.73E-02,5.06E-02
2011-04-20T00:00:00.000Z,5358,144,1297970,9013.680556,3.45081585,7072396.295,2049485.282,92347.59095,2.53E-03,3.00E-03,0,0,7.10490659,8.420466874,7200,44.03891109,8533.167991,7200,8533.167991,35.57774037,82.24039201,1,1.185162221,,50.48367983,5967450,2809,5412,167729.8766,198787.113,874.2692712,1036.150911,2.395,2.838463519,4731545.295,5607648.731,8.32E-02,4.66E-02,4.69E-02
2011-04-21T00:00:00.000Z,4042,147,691947,4707.122449,3.3017816,6823974.334,2066755.214,92347.59095,1.92E-03,2.19E-03,0,0,3.3737338,3.853229039,7350,44.90108456,8394.625988,7350,8394.625988,54.93969981,85.7514205,1,1.142125985,,49.2143951,5974800,1759,3796,108751.9593,124208.4387,114.0988605,130.3152734,2.01,2.295673229,433119.2745,494676.778,8.32E-02,4.76E-02,4.69E-02
2011-04-22T00:00:00.000Z,4237,176,771350,4382.670455,3.43863591,7224232.875,2100900.783,92347.59095,2.78E-03,3.36E-03,0,0,5.31,6.41096941,8800,53.68005883,10624.58207,8800,10624.58207,47.01776567,97.85713233,1,1.207338872,,65.29228582,5983600,1907,4106,127262.5339,153649.0042,38.41568053,46.38074439,1.84,2.221503524,157734.7842,190439.3365,8.33E-02,4.73E-02,4.58E-02
2011-04-23T00:00:00.000Z,4979,172,981657,5707.30814,3.89569288,8416075.351,2160353.913,92347.59095,3.34E-03,4.69E-03,0,0,7.16109964,10.05780084,8600,52.38476686,12078.7437,8600,12078.7437,46.3334545,124.2585098,1,1.404505082,,109.6407658,5992200,2145,4646,129327.7194,181641.439,37.21185313,52.26423683,1.99,2.794965113,172886.2697,242819.6443,8.37E-02,5.33E-02,4.92E-02
2011-04-24T00:00:00.000Z,4821,162,951200,5871.604938,4.95628252,1.10E+07,2214091.39,92347.59095,2.06E-03,3.77E-03,0,0,4.72222262,8.636247704,8100,49.27253637,14813.70364,8100,14813.70364,100.9020938,109.9935399,1,1.828852301,,84.66164497,6000300,2291,4655,59466.55588,108755.5475,21.0738969,38.54104484,1.15,2.103180146,98098.99007,179408.5637,8.47E-02,6.98E-02,5.90E-02
2011-04-25T00:00:00.000Z,5053,192,1145965,5968.567708,4.36932711,9808061.962,2244753.42,92347.59095,3.81E-03,6.22E-03,0,0,8.9316433,14.57630092,9600,58.30379873,15667.04851,9600,15667.04851,88.63408713,104.3951808,1,1.63198422,,82.93774968,6009900,2342,5163,67805.7415,110657.9001,18.27636897,29.82674576,1.1,1.795182642,94360.89301,153995.4883,8.51E-02,7.43E-02,6.12E-02
2011-04-26T00:00:00.000Z,6053,195,1255935,6440.692308,4.13467782,9417643.915,2277721.343,92347.59095,1.56E-03,2.44E-03,0,0,4.99050001,7.807555598,9750,59.11888565,15253.71544,9750,15253.71544,74.33219475,119.0924296,1,1.564483635,,115.4307652,6019650,3203,6771,80983.079,126696.7018,27.43166323,42.91638821,1.57,2.456239307,185739.7917,290586.8646,8.38E-02,7.45E-02,6.06E-02
2011-04-27T00:00:00.000Z,7488,183,1942830,10616.55738,4.59563129,1.07E+07,2323085.748,92347.59095,2.09E-03,3.70E-03,0,0,9.17167893,16.24158408,9150,55.39659634,16203.19414,9150,16203.19414,70.55613825,129.6105099,1,1.77084089,,139.4713693,6028800,4394,8927,85446.85338,151312.7819,26.89441721,47.62573371,1.11,1.965633388,240086.4624,425154.9249,8.40E-02,7.60E-02,6.13E-02
2011-04-28T00:00:00.000Z,6130,164,1221415,7447.652439,4.81538858,1.15E+07,2385990.886,92347.59095,2.34E-03,4.46E-03,0,0,6.6105,12.58094467,8200,49.57760477,15606.04286,8200,15606.04286,61.136841,151.889726,1,1.903175959,,188.4183965,6037000,2819,5761,98745.69738,187930.4373,25.64736356,48.81144573,1.33,2.531224025,147754.4615,281202.7388,8.39E-02,7.56E-02,6.17E-02
2011-04-29T00:00:00.000Z,6915,200,1381773,6908.865,4.64645683,1.38E+07,2974717.573,92347.59095,2.26E-03,5.16E-03,0,0,7.74782689,17.70955244,10000,60.36050934,22857.44466,10000,22857.44466,16.19849566,168.2892438,1,2.285744466,,260.9702805,6047000,3432,7297,373306.2704,853282.7417,106.4133336,243.2336884,1.5,3.428616699,776498.0954,1774876.224,8.48E-02,8.03E-02,6.46E-02
2011-04-30T00:00:00.000Z,8113,189,1795772,9501.439153,5.22344386,1.73E+07,3305203.935,108112.021,2.42E-03,6.91E-03,0,0,10.20307272,29.08493103,9450,56.95167961,26938.2181,9450,26938.2181,18.95115552,184.8577003,1,2.85060509,,346.0814927,6056450,4208,8347,319582.0958,911002.349,48.55394122,138.408112,1.09,3.107159548,405279.7474,1155292.511,8.61E-02,8.68E-02,6.94E-02
2011-05-01T00:00:00.000Z,7423,179,1672179,9341.782123,6.16044133,2.12E+07,3446003.11,109670.1333,2.96E-03,1.04E-02,0,0,11.05184732,38.68146562,8950,53.85877271,31325,8950,31325,61.77364698,159.7039403,1,3.5,,299.7141948,6065400,3735,7627,98187.50059,343656.2521,21.02849262,73.59972417,1.05,3.675,160384.3132,561345.0963,8.73E-02,9.11E-02,7.32E-02
2011-05-02T00:00:00.000Z,5974,197,1132379,5748.116751,5.35955742,1.88E+07,3507417.585,109670.1333,1.69E-03,5.22E-03,0,0,4.88371355,15.11132103,9850,59.17863462,30478.1414,9850,30478.1414,88.78670711,163.0626706,1,3.094227553,,309.212394,6075250,2894,6086,68425.22037,211723.2022,19.31001882,59.74959229,1.27,3.929668993,117520.7745,363636.0187,8.79E-02,9.59E-02,7.56E-02
2011-05-03T00:00:00.000Z,6123,196,1215849,6203.311224,5.36198916,1.95E+07,3631517.973,109670.1333,1.75E-03,5.61E-03,0,0,4.86618089,15.57177885,9800,58.7834118,31360,9800,31360,57.51866067,167.0275502,1,3.2,,331.3973946,6085050,2776,6413,105792.6233,338536.3945,30.46411626,97.48517202,1.66,5.312,195366.3775,625172.4081,8.79E-02,9.56E-02,7.55E-02
